speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_1,trackEdge_2,trackEdge_3,trackEdge_4,trackEdge_5,trackEdge_6,trackEdge_7,trackEdge_8,trackEdge_9,trackEdge_10,trackEdge_11,trackEdge_12,trackEdge_13,trackEdge_14,trackEdge_15,trackEdge_16,trackEdge_17,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
244.313,0.00894311,0.097023,4.97175,5.00736,5.20272,5.59071,6.24631,7.32834,9.20197,12.8889,22.6539,75.3019,47.2652,20.2485,13.1391,9.94841,8.20518,7.16708,6.53852,6.18406,6.04015,-0.0464907,1.000000,0.000000,0.000000,6,0.000000,360
244.392,0.00619916,0.109639,4.90228,4.9374,5.13002,5.51257,6.159,7.22589,9.07329,12.7086,22.3365,73.8046,47.9395,20.4819,13.2904,10.0629,8.2996,7.24954,6.61373,6.25519,6.10962,-0.046499,1.000000,0.000000,0.000000,6,0.000000,360
244.552,0.00314864,0.134884,4.76329,4.7974,4.98454,5.35623,5.98431,7.02091,8.81586,12.3479,21.702,70.8105,49.7963,20.9487,13.5931,10.292,8.48852,7.41453,6.76424,6.39752,6.24862,-0.0465112,1.000000,0.000000,0.000000,6,0.000000,360
244.632,0.00171374,0.147506,4.6938,4.7274,4.91181,5.27808,5.89698,6.91844,8.68716,12.1676,21.3848,69.3138,51.0717,21.1821,13.7444,10.4066,8.58297,7.49702,6.83948,6.46868,6.31812,-0.0465171,1.000000,0.000000,0.000000,6,0.000000,360
244.791,-0.000785413,0.172753,4.55478,4.58739,4.76634,5.12175,5.72231,6.7135,8.42982,11.8071,20.7511,66.3222,54.7903,21.6484,14.047,10.6356,8.77185,7.662,6.98998,6.61101,6.45713,-0.0465219,1.000000,0.000000,0.000000,6,0.000000,360
244.95,-0.00416039,0.198006,4.41575,4.44735,4.62083,4.96539,5.54761,6.50854,8.17244,11.4465,20.1173,63.3292,62.6309,22.1149,14.3495,10.8647,8.96077,7.827,7.1405,6.75337,6.59617,-0.0465256,1.000000,0.000000,0.000000,6,0.000000,360
245.108,-0.00914467,0.223259,4.2767,4.30732,4.47533,4.80904,5.37293,6.3036,7.91511,11.0861,19.4838,60.3371,144.2,22.581,14.652,11.0937,9.14965,7.99199,7.29102,6.89573,6.73521,-0.0465256,1.000000,0.000000,0.000000,6,0.000000,360
245.265,-0.0146805,0.248516,4.13764,4.16726,4.32982,4.65268,5.19824,6.09866,7.65779,10.7257,18.8507,57.346,139.266,23.0469,14.9544,11.3227,9.33853,8.15697,7.44154,7.03809,6.87427,-0.0465212,1.000000,0.000000,0.000000,6,0.000000,360
245.343,-0.0176613,0.261146,4.0681,4.09722,4.25705,4.57449,5.11089,5.9962,7.52915,10.5456,18.5343,55.8506,136.782,23.2796,15.1055,11.4371,9.43295,8.23946,7.51681,7.10929,6.94382,-0.0465153,1.000000,0.000000,0.000000,6,0.000000,360
245.42,-0.0211175,0.273776,3.99856,4.02719,4.18429,4.49631,5.02356,5.89374,7.40052,10.3655,18.218,54.3549,134.287,23.5123,15.2566,11.5516,9.52736,8.32194,7.59206,7.18047,7.01335,-0.0465095,1.000000,0.000000,0.000000,6,0.000000,360
245.575,-0.0277066,0.299061,3.85934,3.88699,4.03863,4.33981,4.84872,5.68865,7.14306,10.005,17.5851,51.3638,129.26,23.9829,15.5589,11.7806,9.71632,8.48704,7.74271,7.32298,7.15256,-0.0464916,1.000000,0.000000,0.000000,6,0.000000,360
245.729,-0.0350303,0.324327,3.72021,3.74688,3.89308,4.18342,4.67403,5.48374,6.88585,9.64497,16.9531,48.3739,124.183,24.5653,15.8608,12.0093,9.90507,8.65197,7.89322,7.46537,7.29167,-0.046466,1.000000,0.000000,0.000000,6,0.000000,360
245.881,-0.0419512,0.349597,3.58108,3.60677,3.74752,4.02704,4.49934,5.27884,6.62867,9.285,16.3215,45.3832,119.048,25.3163,16.1624,12.238,10.0938,8.81687,8.04372,7.60775,7.43079,-0.0464332,1.000000,0.000000,0.000000,6,0.000000,360
246.033,-0.048837,0.374868,3.44193,3.46665,3.60196,3.87065,4.32465,5.07396,6.37152,8.92512,15.6476,42.3932,113.852,26.2581,16.4748,12.4664,10.2824,8.98173,8.1942,7.75014,7.56992,-0.0463912,1.000000,0.000000,0.000000,6,0.000000,360
246.183,-0.0548886,0.400142,3.30276,3.32651,3.45639,3.71425,4.14996,4.86909,6.1144,8.56529,14.8915,39.4021,108.588,27.4177,16.8651,12.6948,10.4709,9.14655,8.34466,7.89252,7.70906,-0.0463417,1.000000,0.000000,0.000000,6,0.000000,360
246.333,-0.0606889,0.42542,3.16358,3.18636,3.3108,3.55784,3.97526,4.66419,5.85726,8.20379,14.0615,36.4095,103.245,28.8307,17.3488,12.9568,10.6596,9.31134,8.49511,8.03491,7.84821,-0.0462847,1.000000,0.000000,0.000000,6,0.000000,360
246.482,-0.0650496,0.450702,3.02437,3.04618,3.16518,3.4014,3.80053,4.45927,5.59814,7.79731,13.1646,33.4143,97.8148,30.5431,17.9318,13.2826,10.877,9.47911,8.64555,8.17731,7.98739,-0.046221,1.000000,0.000000,0.000000,6,0.000000,360
246.557,-0.0663643,0.463342,2.95477,2.9761,3.09238,3.3232,3.71318,4.35531,5.45638,7.57125,12.6929,31.9162,95.065,31.5288,18.2625,13.4701,11.0045,9.57459,8.72243,8.24848,8.05697,-0.0461837,1.000000,0.000000,0.000000,6,-0.150000,360
246.706,-0.0692136,0.488742,2.81516,2.83432,2.94284,3.15857,3.52209,4.11812,5.13613,7.07601,11.7056,28.9166,89.4791,33.8125,19.0075,13.896,11.2978,9.79756,8.90294,8.40182,8.19785,-0.0481516,1.000000,0.000000,0.000000,6,-0.450000,360
246.856,-0.0705223,0.518072,2.65515,2.66833,2.76521,2.96184,3.29468,3.84039,4.76928,6.52657,10.6644,25.9128,83.7689,36.6004,19.8699,14.3915,11.6428,10.0633,9.12107,8.58921,8.36427,-0.0587682,1.000000,0.000000,0.000000,6,-0.750000,360
247.007,-0.0728439,0.553212,2.4632,2.47092,2.55591,2.73209,3.03193,3.52368,4.35817,5.92614,9.57301,22.904,77.9073,40.1371,20.8592,14.9597,12.0407,10.3722,9.37691,8.81125,8.56378,-0.0692257,1.000000,0.000000,0.000000,6,-1.000000,360
247.079,-0.0730251,0.572948,2.35526,2.3605,2.43945,2.60501,2.88763,3.35117,4.1366,5.60762,9.00978,21.3983,74.9136,42.461,21.4047,15.2718,12.2599,10.543,9.51912,8.93524,8.67596,-0.0744208,1.000000,0.000000,0.000000,6,-1.000000,360
247.223,-0.075386,0.616261,2.1181,2.11905,2.18598,2.32977,2.57668,2.9819,3.66672,4.94173,7.85817,18.3994,68.7926,49.2024,22.5974,15.95,12.7362,10.9147,9.82936,9.2067,8.9224,-0.0846686,1.000000,0.000000,0.000000,6,-1.000000,360
247.087,0.810518,0.662481,1.86197,1.86502,1.92636,2.05597,2.27782,2.64202,3.25966,4.41886,7.12043,17.496,69.9397,48.6602,22.8693,16.2404,13.0093,11.1725,10.0779,9.45263,9.1723,-0.077793,1.000000,0.000000,0.000000,6,-0.490000,360
246.315,6.58653,0.705217,1.62289,1.63504,1.69913,1.82578,2.03918,2.39021,2.99426,4.16521,7.10234,20.8365,84.2538,39.4343,21.6803,15.8603,12.9046,11.1989,10.1829,9.61572,9.38824,-0.0444243,1.000000,0.000000,0.000000,6,-0.240100,360
245.243,13.3571,0.741849,1.41986,1.44037,1.50775,1.63351,1.84276,2.18872,2.79639,4.02808,7.46269,28.2077,104.739,33.396,20.3707,15.3573,12.707,11.156,10.2364,9.74188,9.58029,-0.005035,1.000000,0.000000,0.000000,6,-0.117649,360
244.839,16.5694,0.757813,1.33215,1.35565,1.42389,1.54858,1.75522,2.09807,2.70671,3.96952,7.70151,32.5319,115.31,31.452,19.8492,15.1478,12.6234,11.1386,10.2615,9.79987,9.66882,0.0129078,1.000000,0.000000,0.000000,6,-0.082354,360
244.38,19.8921,0.785639,1.17975,1.2056,1.27194,1.39047,1.58614,1.91267,2.50154,3.76598,7.86249,38.5266,129.956,29.5389,19.3074,14.9538,12.573,11.1653,10.3391,9.91861,9.82773,0.036366,1.000000,0.000000,0.000000,6,-0.040354,360
244.172,19.5611,0.807417,1.06027,1.0853,1.14703,1.25659,1.43713,1.73935,2.28828,3.48582,7.55272,40.2009,135.481,29.1824,19.2304,14.9729,12.6317,11.2449,10.4335,10.0268,9.95142,0.0455523,1.000000,0.000000,0.000000,6,0.000000,360
244.219,16.4637,0.82332,0.972626,0.995087,1.05118,1.15082,1.31529,1.59036,2.08944,3.1754,6.85225,37.5968,133.347,29.9505,19.529,15.153,12.7711,11.3608,10.5348,10.1188,10.0377,0.0427695,1.000000,0.000000,0.000000,6,0.000000,360
244.423,11.5702,0.834084,0.912964,0.932068,0.982361,1.07272,1.22208,1.47116,1.9196,2.87945,5.99435,31.9139,125.268,31.7391,20.1487,15.4692,12.9722,11.5031,10.6394,10.196,10.0924,0.0308186,1.000000,0.000000,0.000000,6,-0.300000,360
244.657,6.41867,0.841342,0.872711,0.888306,0.933319,1.01547,1.15166,1.37805,1.78139,2.62553,5.20947,25.3321,113.873,34.4383,21.0019,15.8928,13.2151,11.6593,10.7444,10.2635,10.1284,0.014049,1.000000,0.000000,0.000000,6,-0.600000,360
244.846,2.69551,0.847734,0.837463,0.850006,0.89035,0.965363,1.09023,1.29703,1.6622,2.41107,4.57953,19.823,102.488,37.7038,21.9393,16.3537,13.4814,11.8219,10.8472,10.3287,10.1626,-0.00226928,1.000000,0.000000,0.000000,6,-0.900000,360
244.923,1.52204,0.851568,0.816406,0.827606,0.865692,0.937225,1.05652,1.25388,1.60091,2.3061,4.28761,17.5867,97.378,39.4746,22.4146,16.5888,13.6205,11.9104,10.904,10.3642,10.1841,-0.0094419,1.000000,0.000000,0.000000,6,-1.000000,360
245.067,0.249498,0.862099,0.758667,0.767105,0.800247,0.863663,0.969849,1.14507,1.45029,2.05833,3.69445,13.8731,88.5112,43.2554,23.3697,17.0691,13.9138,12.1063,11.0396,10.4571,10.2446,-0.0238573,1.000000,0.000000,0.000000,6,-1.000000,360
245.156,-0.485611,0.87877,0.667191,0.673203,0.700745,0.75444,0.844711,0.993546,1.25153,1.75977,3.09459,11.1199,82.7333,46.5489,24.1865,17.5023,14.1954,12.3086,11.1936,10.578,10.3402,-0.0358965,1.000000,0.000000,0.000000,6,-1.000000,360
245.038,0.458804,0.888148,0.615494,0.621521,0.647507,0.697769,0.78215,0.921371,1.16328,1.64259,2.91991,11.1435,86.6404,45.1576,24.0252,17.4684,14.2012,12.3323,11.2278,10.6203,10.3902,-0.0314264,1.000000,0.000000,0.000000,6,-1.000000,360
244.397,5.71913,0.905992,0.517044,0.524506,0.549088,0.594986,0.671432,0.798035,1.02131,1.47798,2.79918,14.6396,106.948,39.1475,22.8308,16.9889,13.9805,12.2399,11.2137,10.6632,10.4831,-0.00536932,1.000000,0.000000,0.000000,6,-0.490000,360
243.324,11.9163,0.920463,0.437622,0.446564,0.470413,0.513412,0.584549,0.703217,0.91684,1.37458,2.87938,23.9317,130.871,34.0407,21.4644,16.3818,13.6729,12.0882,11.16,10.6824,10.5668,0.0278653,1.000000,0.000000,0.000000,6,-0.240100,360
242.084,17.544,0.930334,0.38385,0.393967,0.417618,0.459081,0.527419,0.642506,0.854678,1.33381,3.18565,38.9996,152.259,30.4559,20.2957,15.8259,13.3774,11.9339,11.0972,10.6897,10.637,0.0602535,1.000000,0.000000,0.000000,6,-0.117649,360
241.602,20.3252,0.933477,0.366913,0.377609,0.401459,0.442871,0.511047,0.626434,0.841751,1.34177,3.46207,47.9206,161.615,29.0718,19.7928,15.5758,13.2399,11.8592,11.0642,10.6889,10.6658,0.0754399,1.000000,0.000000,0.000000,6,-0.082354,360
241.016,23.6423,0.936596,0.350372,0.361954,0.38649,0.428482,0.49765,0.615646,0.839935,1.38406,4.08929,62.8703,63.3795,27.3192,19.1149,15.2297,13.0459,11.7518,11.0146,10.6848,10.7037,0.0969136,1.000000,0.000000,0.000000,6,-0.382354,360
240.82,24.1149,0.936407,0.351624,0.363663,0.388763,0.431686,0.502319,0.623108,0.854034,1.42174,4.39582,68.022,58.4052,26.8313,18.9161,15.1244,12.9845,11.7155,10.9953,10.6786,10.7096,0.103136,1.000000,0.000000,0.000000,6,-0.532354,360
240.703,23.7039,0.935064,0.359161,0.371643,0.397537,0.441681,0.5144,0.638861,0.877379,1.46755,4.63155,71.0072,56.2262,26.5786,18.8096,15.0655,12.9477,11.6914,10.9794,10.6691,10.7053,0.105881,1.000000,0.000000,0.000000,6,-0.682354,360
240.69,21.0016,0.928733,0.394043,0.407532,0.435593,0.483582,0.562607,0.697693,0.955803,1.58897,4.8659,70.8432,56.4797,26.6313,18.8194,15.0585,12.9318,11.6695,10.9524,10.6366,10.6664,0.102645,1.000000,0.000000,0.000000,6,-0.982354,360
240.918,15.8314,0.917902,0.453339,0.467743,0.498672,0.551956,0.639603,0.788666,1.07004,1.74094,4.84602,63.8619,62.3273,27.3077,19.0736,15.1711,12.9768,11.6742,10.9284,10.588,10.5927,0.0896989,1.000000,0.000000,0.000000,6,-1.000000,360
241.197,9.6291,0.902738,0.536255,0.551331,0.585571,0.645172,0.743286,0.908997,1.21657,1.92209,4.76724,52.931,162.773,28.49,19.5064,15.3652,13.0599,11.693,10.9024,10.5244,10.4919,0.0701988,1.000000,0.000000,0.000000,6,-1.000000,360
241.179,4.53192,0.884416,0.636688,0.652924,0.691437,0.759262,0.871063,1.05888,1.40343,2.17274,5.01101,46.0864,155.533,29.3291,19.7714,15.4591,13.0772,11.6664,10.845,10.4407,10.3809,0.0555998,1.000000,0.000000,0.000000,6,-1.000000,360
240.635,4.09299,0.862971,0.755066,0.774994,0.821625,0.903229,1.0377,1.26393,1.68029,2.61629,6.12187,51.8982,158.745,28.4172,19.3376,15.1789,12.8695,11.4995,10.7031,10.3151,10.2661,0.0609692,1.000000,0.000000,0.000000,6,-0.490000,360
239.87,6.98843,0.837868,0.894653,0.921661,0.980927,1.0834,1.25198,1.53737,2.07061,3.30999,8.40293,68.2605,58.1192,26.3786,18.4183,14.6296,12.4958,11.2261,10.4948,10.1538,10.143,0.0813943,1.000000,0.000000,0.000000,6,-0.240100,360
239.431,9.0163,0.823664,0.974182,1.00595,1.07346,1.18921,1.37959,1.7034,2.31493,3.76991,10.1607,78.1173,51.0026,25.2427,17.8857,14.3083,12.2773,11.0674,10.3753,10.0633,10.0767,0.094607,1.000000,0.000000,0.000000,6,-0.168070,360
238.729,13.4376,0.791482,1.15543,1.19907,1.28653,1.43453,1.67807,2.09681,2.9067,4.93974,15.2659,97.024,41.6,23.1303,16.8391,13.6589,11.8269,10.7346,10.1209,9.86713,9.9295,0.122148,1.000000,0.000000,0.000000,6,-0.082354,360
238.612,14.8823,0.773748,1.25528,1.30502,1.40308,1.56818,1.84021,2.30965,3.22578,5.57265,18.0602,103.615,38.9464,22.3602,16.4269,13.3887,11.6302,10.5818,9.99725,9.76468,9.84406,0.132113,1.000000,0.000000,0.000000,6,-0.057648,360
238.507,15.2209,0.734547,1.47489,1.53627,1.65516,1.8546,2.18327,2.75293,3.87473,6.8032,22.7313,110.794,35.9353,21.3142,15.8124,12.9549,11.2922,10.3011,9.7533,9.54503,9.64081,0.142596,1.000000,0.000000,0.000000,6,0.000000,360
238.58,13.0075,0.690258,1.72092,1.79242,1.93094,2.16337,2.54612,3.20891,4.51124,7.88587,25.3572,111.731,34.727,20.7229,15.3945,12.619,11.0021,10.0377,9.50431,9.30133,9.39432,0.142461,1.000000,0.000000,0.000000,6,0.000000,360
238.771,9.20823,0.641302,1.99063,2.07004,2.2261,2.48859,2.92042,3.66457,5.11134,8.76316,26.0499,108.213,34.6578,20.4331,15.1048,12.3443,10.7389,9.78013,9.24579,9.03476,9.11115,0.134081,1.000000,0.000000,0.000000,6,0.000000,360
238.882,7.12755,0.615495,2.13209,2.21464,2.37856,2.6549,3.10919,3.8895,5.39608,9.1361,25.974,105.457,34.9006,20.3554,14.9868,12.2188,10.6117,9.65113,9.11303,8.89518,8.96036,0.127893,1.000000,0.000000,0.000000,6,0.000000,360
239.091,3.56014,0.562583,2.42157,2.50922,2.68745,2.98978,3.4862,4.33338,5.94595,9.81859,25.6856,99.5381,35.5768,20.226,14.7559,11.9667,10.3539,9.38855,8.84227,8.61008,8.65234,0.114568,1.000000,0.000000,0.000000,6,0.000000,360
239.277,1.36057,0.510115,2.70844,2.80029,2.99185,3.31854,3.85456,4.76444,6.47527,10.4721,25.6514,94.3908,36.1384,20.0427,14.4978,11.6995,10.0878,9.1222,8.57117,8.32779,8.35043,0.102434,1.000000,0.000000,0.000000,6,0.000000,360
239.45,0.321958,0.4601,2.98203,3.07745,3.28125,3.63065,4.20371,5.1723,6.97577,11.0983,25.875,90.3118,36.4553,19.7934,14.2147,11.4236,9.82123,8.86086,8.30914,8.05841,8.06561,0.0922702,1.000000,0.000000,0.000000,6,0.000000,360
239.619,-0.0646747,0.413546,3.23669,3.33502,3.54965,3.91956,4.52618,5.54771,7.43501,11.6736,26.1942,86.9496,36.6458,19.5154,13.9283,11.1536,9.56522,8.61301,8.06299,7.80746,7.80231,0.0835693,1.000000,0.000000,0.000000,6,0.000000,360
239.703,-0.14513,0.391718,3.35608,3.45551,3.67496,4.05398,4.67565,5.7211,7.64527,11.934,26.3409,85.3978,36.757,19.3799,13.7911,11.0253,9.44413,8.49619,7.94736,7.68982,7.67923,0.0795475,1.000000,0.000000,0.000000,6,0.000000,360
239.869,-0.20004,0.35113,3.57794,3.67886,3.90656,4.30173,4.95003,6.03715,8.02505,12.394,26.5718,82.4272,37.0732,19.1299,13.5359,10.7863,9.21868,8.27867,7.73227,7.47134,7.45081,0.0718449,1.000000,0.000000,0.000000,6,0.000000,360
239.952,-0.202012,0.332176,3.68152,3.78281,4.01398,4.41627,5.07628,6.18157,8.19684,12.5968,26.6573,80.9834,37.2946,19.0161,13.4175,10.6751,9.11356,8.1773,7.63198,7.36942,7.34433,0.0681292,1.000000,0.000000,0.000000,6,0.000000,360
240.116,-0.189161,0.297402,3.87137,3.97281,4.20956,4.62377,5.30361,6.43935,8.49846,12.9408,26.7265,78.1174,37.9359,18.8236,13.2066,10.4739,8.92247,7.99235,7.4486,7.18292,7.14917,0.060868,1.000000,0.000000,0.000000,6,0.000000,360
240.277,-0.174238,0.266479,4.04013,4.14072,4.3815,4.8049,5.50019,6.65935,8.74986,13.2107,26.6512,75.2628,38.9141,18.6776,13.0288,10.3003,8.75552,7.82967,7.28662,7.01764,6.97589,0.0537624,1.000000,0.000000,0.000000,6,0.000000,360
240.359,-0.168448,0.252358,4.11716,4.21707,4.45922,4.88627,5.5879,6.75632,8.85843,13.3205,26.5642,73.8351,39.5676,18.6218,12.9519,10.2231,8.68059,7.75619,7.21315,6.94241,6.89685,0.0502616,1.000000,0.000000,0.000000,6,0.000000,360
240.438,-0.163601,0.239197,4.18893,4.28793,4.53122,4.9613,5.66815,6.84425,8.9551,13.4139,26.4464,72.4071,40.3651,18.5789,12.8838,10.1531,8.61176,7.68833,7.14508,6.87253,6.8232,0.0467753,1.000000,0.000000,0.000000,6,0.000000,360
240.598,-0.157809,0.215793,4.31656,4.41317,4.65743,5.09178,5.80626,6.99298,9.11309,13.5496,26.1182,69.5404,42.5579,18.5425,12.7757,10.0353,8.49341,7.57003,7.02537,6.74892,6.69226,0.0399211,1.000000,0.000000,0.000000,6,0.000000,360
240.756,-0.154815,0.195784,4.42557,4.51935,4.76332,5.19988,5.91871,7.11066,9.23113,13.6291,25.6914,66.6735,46.0785,18.583,12.7003,9.94351,8.39738,7.4721,6.92493,6.6441,6.58047,0.0331836,1.000000,0.000000,0.000000,6,0.000000,360
240.912,-0.153357,0.179621,4.51364,4.60388,4.84637,5.28299,6.00261,7.19428,9.30569,13.6316,25.163,63.792,54.043,18.7176,12.6665,9.88195,8.32722,7.39744,6.84636,6.5607,6.49023,0.0265462,1.000000,0.000000,0.000000,6,0.000000,360
241.066,-0.152179,0.166704,4.58405,4.67035,4.91031,5.34514,6.06283,7.24967,9.34163,13.5623,24.555,60.9132,130.264,18.9464,12.6832,9.84759,8.27912,7.34267,6.78647,6.49542,6.41815,0.0200092,1.000000,0.000000,0.000000,6,0.000000,360
241.22,-0.151487,0.157482,4.63428,4.71622,4.95261,5.38385,6.09638,7.26999,9.32248,13.4181,23.8634,58.0234,125.566,19.2893,12.761,9.85536,8.25911,7.31085,6.74786,6.45071,6.36673,0.013572,1.000000,0.000000,0.000000,6,-0.300000,360
241.372,-0.15128,0.151456,4.66711,4.74425,4.97543,5.39947,6.0997,7.25087,9.25367,13.2093,23.1048,55.1358,120.829,19.7516,12.8989,9.90598,8.27301,7.30496,6.72971,6.42413,6.33319,0.00725228,1.000000,0.000000,0.000000,6,-0.600000,360
241.447,-0.150034,0.149891,4.6756,4.74921,4.97638,5.39526,6.08781,7.22525,9.19962,13.0801,22.6998,53.6906,118.447,20.035,12.9933,9.94917,8.2944,7.31455,6.73175,6.42047,6.32446,0.0030928,1.000000,0.000000,0.000000,6,-0.750000,360
241.595,-0.150017,0.150374,4.67303,4.73898,4.95715,5.36407,6.03839,7.14436,9.05513,12.7758,21.8423,50.7966,113.647,20.7154,13.2341,10.0715,8.36571,7.35831,6.75797,6.43399,6.32718,-0.00613463,1.000000,0.000000,0.000000,6,-1.000000,360
241.673,-0.150948,0.152471,4.66165,4.72363,4.93689,5.33688,6.00079,7.08896,8.9648,12.6011,21.3903,49.3449,111.221,21.1196,13.3824,10.1516,8.41621,7.39279,6.78253,6.45142,6.33896,-0.0108227,1.000000,0.000000,0.000000,6,-0.700000,360
241.824,-0.150912,0.1605,4.61816,4.67194,4.87445,5.25922,5.89966,6.94836,8.74852,12.2081,20.4431,46.4373,106.335,22.0724,13.7385,10.3512,8.5481,7.48811,6.85513,6.50845,6.38409,-0.0202328,1.000000,0.000000,0.000000,6,-0.343000,360
241.844,-0.486493,0.165877,4.58871,4.64117,4.84131,5.22223,5.85649,6.89501,8.67667,12.0977,20.2268,45.8752,105.409,22.3053,13.8403,10.4171,8.59759,7.52864,6.89022,6.54019,6.41382,-0.0214133,1.000000,0.000000,0.000000,6,-0.240100,360
241.883,2.66243,0.176841,4.52765,4.58762,4.79456,5.18279,5.82719,6.88345,8.70432,12.2335,20.7659,47.9446,109.16,21.7155,13.6971,10.3779,8.59935,7.55167,6.92708,6.58826,6.47302,-0.0110635,1.000000,0.000000,0.000000,6,-0.117649,360
242.007,3.00256,0.189869,4.45612,4.51324,4.71466,5.09396,5.72389,6.75625,8.53402,11.9732,20.2607,46.6851,107.286,22.2222,13.9284,10.5302,8.71534,7.64737,7.01068,6.66443,6.54489,-0.0135105,1.000000,0.000000,0.000000,6,-0.057648,360
242.153,2.00294,0.204956,4.37381,4.42315,4.61323,4.97543,5.57872,6.5667,8.26147,11.5157,19.2563,43.8485,102.585,23.3585,14.37,10.7919,8.89805,7.78734,7.12445,6.76079,6.62894,-0.0222751,1.000000,0.000000,0.000000,6,0.000000,360
242.301,1.02658,0.223078,4.27536,4.31564,4.49239,4.83467,5.40702,6.34345,7.94309,10.9878,18.1201,40.6453,97.0729,24.8845,14.9299,11.1179,9.12371,7.9591,7.26333,6.87794,6.73068,-0.0329527,1.000000,0.000000,0.000000,6,0.000000,360
242.373,0.667565,0.233543,4.21857,4.25433,4.42419,4.75607,5.31221,6.22188,7.77244,10.7112,17.5438,39.0503,94.2719,25.7744,15.2441,11.3005,9.25062,8.05615,7.34238,6.94513,6.78961,-0.0384006,1.000000,0.000000,0.000000,6,0.000000,360
242.516,0.199428,0.257996,4.08591,4.11279,4.2687,4.57911,5.10151,5.95573,7.40619,10.1329,16.3844,35.9301,88.7108,27.8482,15.9451,11.7085,9.53569,8.2761,7.52311,7.10044,6.92758,-0.049249,1.000000,0.000000,0.000000,6,0.000000,360
242.587,0.0597991,0.272084,4.00943,4.0321,4.18094,4.48019,4.9852,5.81076,7.20997,9.83073,15.7993,34.4025,85.9526,29.0638,16.3353,11.9353,9.69506,8.39976,7.62548,7.18918,7.00717,-0.0546151,1.000000,0.000000,0.000000,6,0.000000,360
242.727,-0.0915159,0.304294,3.83441,3.84906,3.98362,4.25997,4.72868,5.49493,6.78937,9.19691,14.6131,31.3977,80.4683,31.9762,17.2039,12.4391,10.0503,8.67698,7.85633,7.39057,7.18927,-0.0651919,1.000000,0.000000,0.000000,6,0.000000,360
242.865,-0.143915,0.341991,3.62933,3.6366,3.75674,4.00922,4.43985,5.14412,6.33032,8.5221,13.3988,28.434,74.98,35.8424,18.2067,13.0158,10.4575,8.99612,8.12345,7.62498,7.40271,-0.0757134,1.000000,0.000000,0.000000,6,0.000000,360
243.002,-0.154106,0.385287,3.39337,3.39398,3.49966,3.72737,4.1182,4.75778,5.83209,7.80527,12.1505,25.4884,69.4389,41.5162,19.3651,13.6729,10.9207,9.35959,8.42847,7.89354,7.64828,-0.0862184,1.000000,0.000000,0.000000,6,-0.300000,360
243.137,-0.15046,0.434387,3.12537,3.12018,3.2114,3.4135,3.7628,4.3349,5.29355,7.04452,10.8635,22.5415,63.799,54.2286,20.7075,14.4196,11.4448,9.77061,8.77369,8.19806,7.92734,-0.0967785,1.000000,0.000000,0.000000,6,-0.600000,360
243.204,-0.147534,0.460982,2.97995,2.97232,3.05634,3.24547,3.57352,4.1111,5.01088,6.64987,10.2088,21.0711,60.9388,147.652,21.4546,14.8276,11.7296,9.99355,8.96086,8.36317,8.07874,-0.102092,1.000000,0.000000,0.000000,6,-0.750000,360
243.338,-0.142292,0.518649,2.66418,2.65244,2.72232,2.88503,3.16943,3.63612,4.41575,5.82864,8.87006,18.1229,55.1046,140.689,23.1308,15.7217,12.3502,10.4782,9.36741,8.72176,8.40771,-0.112802,1.000000,0.000000,0.000000,6,-1.000000,360
243.469,-0.138184,0.582137,2.31577,2.30121,2.35742,2.4933,2.73291,3.12677,3.78359,4.96818,7.49753,15.1699,49.0109,133.478,25.086,16.7267,13.0407,11.0152,9.81686,9.11789,8.7709,-0.123608,1.000000,0.000000,0.000000,6,-1.000000,360
243.535,-0.136942,0.615995,2.12961,2.1142,2.16376,2.28624,2.50316,2.85998,3.45465,4.52468,6.80069,13.695,45.8392,129.769,26.1859,17.2732,13.4128,11.3034,10.0576,9.32974,8.96512,-0.129061,1.000000,0.000000,0.000000,6,-1.000000,360
243.544,-0.46341,0.650884,1.93661,1.92196,1.96637,2.07699,2.27328,2.59637,3.13478,4.10388,6.16705,12.4739,43.7011,128.18,27.0455,17.7323,13.7421,11.5688,10.2868,9.53763,9.16113,-0.130953,1.000000,0.000000,0.000000,6,-1.000000,360
243.139,3.08984,0.71986,1.55026,1.54385,1.58517,1.68086,1.84816,2.12313,2.58453,3.42871,5.29298,11.5897,47.1397,140.041,26.6553,17.8888,14.0075,11.8702,10.607,9.8748,9.52017,-0.111149,1.000000,0.000000,0.000000,6,-0.700000,360
242.25,9.26553,0.78522,1.18481,1.18686,1.22604,1.30879,1.45049,1.6833,2.07898,2.82493,4.58616,11.7926,57.5699,161.909,25.2494,17.6028,14.0251,12.018,10.8291,10.152,9.84937,-0.077419,1.000000,0.000000,0.000000,6,-0.343000,360
241.04,15.5004,0.845686,0.849457,0.856171,0.890182,0.957138,1.06996,1.2558,1.57687,2.20456,3.82141,12.6513,73.2117,49.9847,23.9663,17.2797,13.9982,12.1274,11.0199,10.4048,10.1607,-0.0421552,1.000000,0.000000,0.000000,6,-0.168070,360
