speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
159.728,8.40143,-0.948393,10.7573,12.729,20.4835,4.72636,0.492203,0.312347,0.285103,0.0939345,0.000000,0.000000,0.000000,6,-0.050421,360
159.443,7.03969,-0.960397,10.8096,12.6792,20.1424,45.9348,0.386929,0.241638,0.21846,0.07663,0.000000,0.000000,0.000000,6,0.000000,360
159.193,6.16367,-0.969154,10.8476,12.6223,19.8215,44.7702,0.308453,0.189674,0.169968,0.0606269,0.000000,0.000000,0.000000,6,0.000000,360
158.983,5.44143,-0.974078,10.866,12.5329,19.4388,43.4616,0.266388,0.160851,0.142708,0.0427592,0.000000,0.000000,0.000000,6,0.000000,360
158.793,4.4068,-0.974536,10.8622,12.4017,18.968,41.9261,0.270721,0.159794,0.140091,0.021808,0.000000,0.000000,0.000000,6,0.000000,360
158.62,3.21095,-0.970157,10.8359,12.2332,18.4286,40.2204,0.330418,0.189793,0.164139,-0.00168002,0.000000,0.000000,0.000000,6,-0.150000,360
158.458,2.07794,-0.960309,10.7851,12.0298,17.8361,38.3966,0.460781,0.256332,0.218384,-0.0271353,0.000000,0.000000,0.000000,6,-0.450000,360
158.21,0.982953,-0.94522,10.7089,11.8347,17.3404,36.9597,0.66205,0.358307,0.301628,-0.0469003,0.000000,0.000000,0.000000,6,-0.750000,360
157.793,1.54385,-0.926604,10.6089,11.6959,17.0935,36.4248,0.899323,0.481918,0.404236,-0.0523401,0.000000,0.000000,0.000000,6,-0.367500,360
157.2,3.34286,-0.905515,10.4904,11.5967,17.0238,36.5414,1.14912,0.618446,0.520248,-0.0469989,0.000000,0.000000,0.000000,6,-0.180075,360
156.622,5.75434,-0.882972,10.3618,11.5237,17.0694,37.0803,1.39398,0.760319,0.644043,-0.0348099,0.000000,0.000000,0.000000,6,-0.088237,360
156.096,8.62702,-0.859265,10.2278,11.4579,17.1575,37.7856,1.63479,0.906303,0.774193,-0.0200841,0.000000,0.000000,0.000000,6,-0.388237,360
155.501,10.3095,-0.83513,10.0934,11.3805,17.2101,38.3766,1.87554,1.05388,0.906815,-0.00727856,0.000000,0.000000,0.000000,6,-0.688237,360
154.727,11.4647,-0.812249,9.96742,11.2998,17.2346,38.8517,2.1002,1.19294,1.03263,0.00343382,0.000000,0.000000,0.000000,6,-0.337236,360
153.801,12.9218,-0.790031,9.84603,11.2235,17.2664,39.3443,2.31007,1.32629,1.15495,0.0141112,0.000000,0.000000,0.000000,6,-0.165246,360
152.942,14.6251,-0.767883,9.72605,11.15,17.3087,39.879,2.5108,1.45748,1.27705,0.0251417,0.000000,0.000000,0.000000,6,-0.080970,360
152.187,16.2357,-0.745679,9.6065,11.0713,17.334,40.3655,2.70971,1.58842,1.39965,0.0352644,0.000000,0.000000,0.000000,6,-0.039675,360
151.49,17.4415,-0.723337,9.48605,10.9773,17.3061,40.6812,2.9165,1.72127,1.52308,0.0428977,0.000000,0.000000,0.000000,6,0.000000,360
150.854,18.1123,-0.700955,9.3645,10.8636,17.2068,40.7608,3.13653,1.85662,1.64663,0.0472755,0.000000,0.000000,0.000000,6,0.000000,360
150.296,18.1501,-0.67863,9.24181,10.7273,17.0213,40.5521,3.37555,1.99515,1.76961,0.0478084,0.000000,0.000000,0.000000,6,0.000000,360
149.807,17.618,-0.65648,9.11877,10.5718,16.7572,40.0791,3.63517,2.13654,1.89131,0.0448513,0.000000,0.000000,0.000000,6,0.000000,360
149.39,16.5826,-0.634433,8.99531,10.3985,16.4209,39.3512,3.92099,2.28201,2.01215,0.0385308,0.000000,0.000000,0.000000,6,0.000000,360
149.045,15.0766,-0.612718,8.87326,10.2109,16.0231,38.3852,4.23664,2.43102,2.13097,0.0289612,1.000000,0.000000,0.000000,6,0.000000,360
148.883,13.2153,-0.591002,8.75156,10.0102,15.5729,37.2073,4.59257,2.58645,2.2498,0.016403,1.000000,0.000000,0.000000,6,0.000000,360
149.14,10.9691,-0.569228,8.63075,9.79465,15.0657,35.7857,5.00804,2.75113,2.36925,0.000216246,1.000000,0.000000,0.000000,6,-0.150000,360
149.459,8.40663,-0.546864,8.50923,9.56098,14.5048,34.1279,5.52163,2.93088,2.49275,-0.0197601,1.000000,0.000000,0.000000,6,-0.450000,360
149.709,5.59928,-0.523679,8.38651,9.32191,13.9417,32.4371,6.13754,3.12576,2.62204,-0.0408933,1.000000,0.000000,0.000000,6,-0.750000,360
149.771,3.66267,-0.499476,8.25954,9.10355,13.4748,31.1292,6.77206,3.32646,2.75776,-0.0581903,1.000000,0.000000,0.000000,6,-0.367500,360
149.682,3.00438,-0.473649,8.12176,8.91249,13.1322,30.3498,7.34043,3.52372,2.90193,-0.0679202,1.000000,0.000000,0.000000,6,-0.180075,360
149.694,3.37582,-0.446025,7.97105,8.73739,12.8752,29.9641,7.83056,3.71803,3.05489,-0.070852,1.000000,0.000000,0.000000,6,-0.088237,360
149.838,4.27297,-0.416652,7.80937,8.56147,12.6396,29.7089,8.30369,3.91821,3.21698,-0.071249,1.000000,0.000000,0.000000,6,-0.211766,360
150.041,4.95133,-0.385122,7.63725,8.36252,12.3462,29.2421,8.89052,4.14155,3.3917,-0.07445,0.000000,0.000000,0.000000,6,-0.511766,360
150.161,4.84583,-0.351805,7.45599,8.14826,12.018,28.6521,9.5713,4.38335,3.57685,-0.079057,0.000000,0.000000,0.000000,6,-0.811766,360
149.729,5.08778,-0.31754,7.26749,7.94208,11.7344,28.2831,10.1777,4.62005,3.7662,-0.0798402,0.000000,0.000000,0.000000,6,-1.000000,360
149.009,5.85792,-0.282855,7.07397,7.75037,11.5136,28.2264,10.6305,4.84152,3.95618,-0.0753477,0.000000,0.000000,0.000000,6,-0.490000,360
148.138,7.35882,-0.248055,6.87775,7.57596,11.3628,28.5231,10.8894,5.04171,4.14509,-0.0654061,0.000000,0.000000,0.000000,6,-0.240100,360
147.331,9.24008,-0.213508,6.68246,7.41455,11.2609,29.0728,11.0128,5.22436,4.33184,-0.0516343,0.000000,0.000000,0.000000,6,-0.117649,360
146.674,11.4556,-0.179256,6.48978,7.26156,11.1889,29.8007,11.0616,5.39474,4.5172,-0.0360003,0.000000,0.000000,0.000000,6,-0.057648,360
