speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
103.335,-0.000114856,-0.170943,7.34042,12.3874,200,9.5029,5.33794,-0.0231334,1.000000,0.000000,0.000000,3,0.000000,360
104.244,3.99811e-006,-0.165572,7.30675,12.3306,200,9.56447,5.37252,-0.0231338,1.000000,0.000000,0.000000,3,0.000000,360
104.7,-2.83765e-005,-0.162886,7.28992,12.3022,200,9.59524,5.38981,-0.023133,1.000000,0.000000,0.000000,3,0.000000,360
105.613,-8.27502e-005,-0.157515,7.25624,12.2453,200,9.65683,5.42439,-0.0231341,1.000000,0.000000,0.000000,3,0.000000,360
106.53,-2.88653e-005,-0.152144,7.22257,12.1885,200,9.71837,5.45897,-0.023133,1.000000,0.000000,0.000000,3,0.000000,360
107.45,-8.44212e-005,-0.146773,7.1889,12.1317,200,9.77995,5.49356,-0.0231341,1.000000,0.000000,0.000000,3,0.000000,360
108.373,-2.84154e-005,-0.141402,7.15523,12.0749,200,9.8415,5.52814,-0.0231329,1.000000,0.000000,0.000000,3,0.000000,360
109.299,-8.26035e-005,-0.135986,7.12128,12.0176,200,9.90359,5.56301,-0.023134,1.000000,0.000000,0.000000,3,0.000000,360
110.228,-2.88897e-005,-0.130127,7.08455,11.9556,200,9.97074,5.60073,-0.0231329,1.000000,0.000000,0.000000,3,0.000000,360
111.16,-8.06507e-005,-0.124268,7.04782,11.8936,200,10.0379,5.63846,-0.0231339,1.000000,0.000000,0.000000,3,0.000000,360
112.095,-2.54442e-005,-0.118408,7.01109,11.8316,200,10.1051,5.67618,-0.0231328,1.000000,0.000000,0.000000,3,0.000000,360
113.033,-8.33412e-005,-0.112549,6.97436,11.7696,200,10.1722,5.71391,-0.0231339,1.000000,0.000000,0.000000,3,0.000000,360
113.974,-2.30336e-005,-0.106689,6.93763,11.7077,200,10.2394,5.75163,-0.0231327,1.000000,0.000000,0.000000,3,0.000000,360
114.445,-0.000112794,-0.10376,6.91926,11.6767,200,10.273,5.7705,-0.023133,1.000000,0.000000,0.000000,3,0.000000,360
115.389,6.59644e-006,-0.0979004,6.88253,11.6147,200,10.3401,5.80822,-0.0231335,1.000000,0.000000,0.000000,3,0.000000,360
115.861,-2.47064e-005,-0.0949707,6.86417,11.5837,200,10.3737,5.82708,-0.0231327,1.000000,0.000000,0.000000,3,0.000000,360
